plume_id,status,reason,source_mask,reference,reference_kind,out_mask,positive_pixels
tan20260404t122945c13s4001-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260404t122945c13s4001-J/s2_mask_512.tif,4376
tan20260404t123113c57s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260404t123113c57s4001-A/s2_mask_512.tif,1637
tan20260405t084337c45s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260405t084337c45s4001-A/s2_mask_512.tif,1757
tan20260405t084337c45s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260405t084337c45s4001-B/s2_mask_512.tif,4124
tan20260405t084337c45s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260405t084337c45s4001-C/s2_mask_512.tif,470
tan20260405t084337c45s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260405t084337c45s4001-D/s2_mask_512.tif,21741
tan20260405t084337c45s4001-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260405t084337c45s4001-E/s2_mask_512.tif,22826
tan20260406t063500c37s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260406t063500c37s4001-A/s2_mask_512.tif,13494
tan20260406t063500c37s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260406t063500c37s4001-B/s2_mask_512.tif,14357
tan20260406t063500c37s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260406t063500c37s4001-C/s2_mask_512.tif,14359
tan20260406t063500c37s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260406t063500c37s4001-D/s2_mask_512.tif,14359
tan20260406t063500c37s4001-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260406t063500c37s4001-E/s2_mask_512.tif,14357
tan20260406t063558c50s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260406t063558c50s4001-A/s2_mask_512.tif,1485
tan20260406t063558c50s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260406t063558c50s4001-B/s2_mask_512.tif,1539
tan20260406t093434c80s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260406t093434c80s4001-A/s2_mask_512.tif,1135
tan20260407t120234c86s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260407t120234c86s4001-A/s2_mask_512.tif,2531
tan20260407t120234c86s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260407t120234c86s4001-B/s2_mask_512.tif,2533
tan20260408t095123c44s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260408t095123c44s4001-A/s2_mask_512.tif,939
tan20260409t073416c54s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260409t073416c54s4001-A/s2_mask_512.tif,89
tan20260409t091304c26s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260409t091304c26s4001-A/s2_mask_512.tif,5273
tan20260410t052726c20s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260410t052726c20s4001-A/s2_mask_512.tif,4854
tan20260410t052726c20s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260410t052726c20s4001-B/s2_mask_512.tif,4819
tan20260410t052726c20s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260410t052726c20s4001-C/s2_mask_512.tif,8400
tan20260410t150000c53s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260410t150000c53s4001-A/s2_mask_512.tif,507
tan20260410t174936c95s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260410t174936c95s4001-A/s2_mask_512.tif,2264
tan20260412t011145c31s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260412t011145c31s4001-A/s2_mask_512.tif,1000
tan20260412t011320c40s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260412t011320c40s4001-A/s2_mask_512.tif,3200
tan20260412t101358c58s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260412t101358c58s4001-A/s2_mask_512.tif,2817
tan20260413t080131c33s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260413t080131c33s4001-A/s2_mask_512.tif,535
tan20260413t093506c28s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260413t093506c28s4001-A/s2_mask_512.tif,15376
tan20260413t093506c28s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260413t093506c28s4001-B/s2_mask_512.tif,2246
tan20260413t093607c47s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260413t093607c47s4001-A/s2_mask_512.tif,24507
tan20260413t093607c47s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260413t093607c47s4001-B/s2_mask_512.tif,32360
tan20260413t093607c47s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260413t093607c47s4001-C/s2_mask_512.tif,10670
tan20260413t093607c47s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260413t093607c47s4001-D/s2_mask_512.tif,313
tan20260414t120131c94s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260414t120131c94s4001-A/s2_mask_512.tif,3409
tan20260415t094921c69s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260415t094921c69s4001-A/s2_mask_512.tif,1787
tan20260416t090727c93s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260416t090727c93s4001-A/s2_mask_512.tif,1798
tan20260416t121539c57s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260416t121539c57s4001-A/s2_mask_512.tif,1285
tan20260417t082701c11s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-A/s2_mask_512.tif,655
tan20260417t082701c11s4001-AB,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-AB/s2_mask_512.tif,1187
tan20260417t082701c11s4001-AC,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-AC/s2_mask_512.tif,905
tan20260417t082701c11s4001-AD,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-AD/s2_mask_512.tif,4783
tan20260417t082701c11s4001-AE,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-AE/s2_mask_512.tif,1973
tan20260417t082701c11s4001-AF,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-AF/s2_mask_512.tif,741
tan20260417t082701c11s4001-AG,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-AG/s2_mask_512.tif,5178
tan20260417t082701c11s4001-AI,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-AI/s2_mask_512.tif,187
tan20260417t082701c11s4001-AJ,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-AJ/s2_mask_512.tif,164
tan20260417t082701c11s4001-AK,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-AK/s2_mask_512.tif,462
tan20260417t082701c11s4001-AL,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-AL/s2_mask_512.tif,302
tan20260417t082701c11s4001-AM,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-AM/s2_mask_512.tif,786
tan20260417t082701c11s4001-AN,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-AN/s2_mask_512.tif,165
tan20260417t082701c11s4001-AO,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-AO/s2_mask_512.tif,278
tan20260417t082701c11s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-C/s2_mask_512.tif,237
tan20260417t082701c11s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-D/s2_mask_512.tif,5158
tan20260417t082701c11s4001-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-E/s2_mask_512.tif,814
tan20260417t082701c11s4001-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-G/s2_mask_512.tif,476
tan20260417t082701c11s4001-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-H/s2_mask_512.tif,1998
tan20260417t082701c11s4001-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-I/s2_mask_512.tif,442
tan20260417t082701c11s4001-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-J/s2_mask_512.tif,506
tan20260417t082701c11s4001-L,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-L/s2_mask_512.tif,473
tan20260417t082701c11s4001-M,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-M/s2_mask_512.tif,31510
tan20260417t082701c11s4001-N,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-N/s2_mask_512.tif,1317
tan20260417t082701c11s4001-P,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-P/s2_mask_512.tif,181
tan20260417t082701c11s4001-Q,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-Q/s2_mask_512.tif,190
tan20260417t082701c11s4001-R,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-R/s2_mask_512.tif,185
tan20260417t082701c11s4001-S,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-S/s2_mask_512.tif,617
tan20260417t082701c11s4001-V,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-V/s2_mask_512.tif,364
tan20260417t082701c11s4001-W,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-W/s2_mask_512.tif,1187
tan20260417t082701c11s4001-X,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-X/s2_mask_512.tif,182
tan20260417t082701c11s4001-Y,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-Y/s2_mask_512.tif,47446
tan20260417t082701c11s4001-Z,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t082701c11s4001-Z/s2_mask_512.tif,376
tan20260417t100328c44s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t100328c44s4001-A/s2_mask_512.tif,4366
tan20260417t192203c08s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260417t192203c08s4001-B/s2_mask_512.tif,1698
tan20260418t061639c37s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260418t061639c37s4001-A/s2_mask_512.tif,3463
tan20260418t062026c70s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260418t062026c70s4001-A/s2_mask_512.tif,7384
tan20260418t062026c70s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260418t062026c70s4001-B/s2_mask_512.tif,7382
tan20260418t074747c34s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260418t074747c34s4001-A/s2_mask_512.tif,5114
tan20260418t074747c34s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260418t074747c34s4001-B/s2_mask_512.tif,1050
tan20260419t011156c19s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260419t011156c19s4001-A/s2_mask_512.tif,750
tan20260424t082511c52s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-A/s2_mask_512.tif,6160
tan20260424t082511c52s4001-AA,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AA/s2_mask_512.tif,1695
tan20260424t082511c52s4001-AB,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AB/s2_mask_512.tif,27039
tan20260424t082511c52s4001-AC,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AC/s2_mask_512.tif,28930
tan20260424t082511c52s4001-AD,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AD/s2_mask_512.tif,44093
tan20260424t082511c52s4001-AE,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AE/s2_mask_512.tif,43068
tan20260424t082511c52s4001-AF,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AF/s2_mask_512.tif,52328
tan20260424t082511c52s4001-AG,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AG/s2_mask_512.tif,27791
tan20260424t082511c52s4001-AH,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AH/s2_mask_512.tif,31174
tan20260424t082511c52s4001-AI,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AI/s2_mask_512.tif,23370
tan20260424t082511c52s4001-AJ,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AJ/s2_mask_512.tif,1482
tan20260424t082511c52s4001-AK,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AK/s2_mask_512.tif,769
tan20260424t082511c52s4001-AL,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AL/s2_mask_512.tif,684
tan20260424t082511c52s4001-AM,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AM/s2_mask_512.tif,638
tan20260424t082511c52s4001-AN,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AN/s2_mask_512.tif,658
tan20260424t082511c52s4001-AO,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AO/s2_mask_512.tif,602
tan20260424t082511c52s4001-AX,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AX/s2_mask_512.tif,455
tan20260424t082511c52s4001-AY,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AY/s2_mask_512.tif,5182
tan20260424t082511c52s4001-AZ,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-AZ/s2_mask_512.tif,1346
tan20260424t082511c52s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-B/s2_mask_512.tif,6418
tan20260424t082511c52s4001-BA,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BA/s2_mask_512.tif,190
tan20260424t082511c52s4001-BB,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BB/s2_mask_512.tif,370
tan20260424t082511c52s4001-BC,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BC/s2_mask_512.tif,171
tan20260424t082511c52s4001-BD,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BD/s2_mask_512.tif,180
tan20260424t082511c52s4001-BE,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BE/s2_mask_512.tif,209
tan20260424t082511c52s4001-BF,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BF/s2_mask_512.tif,6160
tan20260424t082511c52s4001-BG,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BG/s2_mask_512.tif,42555
tan20260424t082511c52s4001-BJ,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BJ/s2_mask_512.tif,33138
tan20260424t082511c52s4001-BK,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BK/s2_mask_512.tif,1411
tan20260424t082511c52s4001-BL,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BL/s2_mask_512.tif,732
tan20260424t082511c52s4001-BM,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BM/s2_mask_512.tif,1419
tan20260424t082511c52s4001-BN,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BN/s2_mask_512.tif,2497
tan20260424t082511c52s4001-BO,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BO/s2_mask_512.tif,797
tan20260424t082511c52s4001-BP,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BP/s2_mask_512.tif,539
tan20260424t082511c52s4001-BQ,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BQ/s2_mask_512.tif,137
tan20260424t082511c52s4001-BR,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BR/s2_mask_512.tif,1494
tan20260424t082511c52s4001-BS,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BS/s2_mask_512.tif,42277
tan20260424t082511c52s4001-BT,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BT/s2_mask_512.tif,31544
tan20260424t082511c52s4001-BU,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BU/s2_mask_512.tif,33481
tan20260424t082511c52s4001-BV,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BV/s2_mask_512.tif,34144
tan20260424t082511c52s4001-BW,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BW/s2_mask_512.tif,31936
tan20260424t082511c52s4001-BX,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-BX/s2_mask_512.tif,1333
tan20260424t082511c52s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-C/s2_mask_512.tif,14043
tan20260424t082511c52s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-D/s2_mask_512.tif,12119
tan20260424t082511c52s4001-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-E/s2_mask_512.tif,3969
tan20260424t082511c52s4001-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-F/s2_mask_512.tif,15040
tan20260424t082511c52s4001-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-G/s2_mask_512.tif,8872
tan20260424t082511c52s4001-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-H/s2_mask_512.tif,2255
tan20260424t082511c52s4001-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-I/s2_mask_512.tif,4487
tan20260424t082511c52s4001-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-J/s2_mask_512.tif,208
tan20260424t082511c52s4001-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-K/s2_mask_512.tif,4648
tan20260424t082511c52s4001-L,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-L/s2_mask_512.tif,4728
tan20260424t082511c52s4001-M,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-M/s2_mask_512.tif,2231
tan20260424t082511c52s4001-N,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-N/s2_mask_512.tif,2229
tan20260424t082511c52s4001-O,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-O/s2_mask_512.tif,4687
tan20260424t082511c52s4001-P,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-P/s2_mask_512.tif,4692
tan20260424t082511c52s4001-Q,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-Q/s2_mask_512.tif,4706
tan20260424t082511c52s4001-R,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-R/s2_mask_512.tif,3120
tan20260424t082511c52s4001-S,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-S/s2_mask_512.tif,13835
tan20260424t082511c52s4001-T,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-T/s2_mask_512.tif,797
tan20260424t082511c52s4001-U,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-U/s2_mask_512.tif,15498
tan20260424t082511c52s4001-V,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-V/s2_mask_512.tif,2186
tan20260424t082511c52s4001-W,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-W/s2_mask_512.tif,2705
tan20260424t082511c52s4001-X,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-X/s2_mask_512.tif,539
tan20260424t082511c52s4001-Y,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-Y/s2_mask_512.tif,2806
tan20260424t082511c52s4001-Z,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t082511c52s4001-Z/s2_mask_512.tif,54500
tan20260424t095844c03s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260424t095844c03s4001-A/s2_mask_512.tif,1829
tan20260425t044611c40s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260425t044611c40s4001-A/s2_mask_512.tif,775
tan20260426t151008c07s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260426t151008c07s4001-A/s2_mask_512.tif,4654
tan20260428t085159c69s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260428t085159c69s4001-C/s2_mask_512.tif,4225
tan20260428t165002c78s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260428t165002c78s4001-A/s2_mask_512.tif,2396
tan20260428t165002c78s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260428t165002c78s4001-B/s2_mask_512.tif,2328
tan20260429t063220c40s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063220c40s4001-A/s2_mask_512.tif,7608
tan20260429t063220c40s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063220c40s4001-B/s2_mask_512.tif,626
tan20260429t063220c40s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063220c40s4001-C/s2_mask_512.tif,262
tan20260429t063220c40s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063220c40s4001-D/s2_mask_512.tif,1546
tan20260429t063220c40s4001-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063220c40s4001-E/s2_mask_512.tif,1544
tan20260429t063220c40s4001-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063220c40s4001-F/s2_mask_512.tif,427
tan20260429t063220c40s4001-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063220c40s4001-G/s2_mask_512.tif,198
tan20260429t063220c40s4001-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063220c40s4001-I/s2_mask_512.tif,1120
tan20260429t063220c40s4001-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063220c40s4001-K/s2_mask_512.tif,1418
tan20260429t063220c40s4001-L,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063220c40s4001-L/s2_mask_512.tif,1221
tan20260429t063220c40s4001-P,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063220c40s4001-P/s2_mask_512.tif,2226
tan20260429t063306c65s4001-AG,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063306c65s4001-AG/s2_mask_512.tif,162
tan20260429t063306c65s4001-AH,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063306c65s4001-AH/s2_mask_512.tif,9605
tan20260429t063306c65s4001-AI,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063306c65s4001-AI/s2_mask_512.tif,877
tan20260429t063306c65s4001-AJ,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063306c65s4001-AJ/s2_mask_512.tif,287
tan20260429t063306c65s4001-AL,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063306c65s4001-AL/s2_mask_512.tif,1742
tan20260429t063306c65s4001-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063306c65s4001-G/s2_mask_512.tif,6354
tan20260429t063306c65s4001-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063306c65s4001-H/s2_mask_512.tif,1382
tan20260429t063306c65s4001-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260429t063306c65s4001-I/s2_mask_512.tif,319
