plume_id,status,reason,mask_positive_pixels,mask_center20_sum,s2_0_std_512,s2_-7_std_512,s2_prev2_std_512,s2_prev3_std_512,s2_-90_std_512,s2_-360_std_512,resized_512x512_path
tan20260314t061600c22s4001-A,ok,,802,354,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-A/resized_512x512.tif
tan20260314t061600c22s4001-B,ok,,3758,313,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-B/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-B/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-B/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-B/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-B/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-B/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-B/resized_512x512.tif
tan20260314t061600c22s4001-C,ok,,3758,336,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-C/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-C/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-C/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-C/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-C/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-C/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-C/resized_512x512.tif
tan20260314t061600c22s4001-L,ok,,348,192,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-L/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-L/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-L/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-L/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-L/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-L/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260314t061600c22s4001-L/resized_512x512.tif
tan20260316t110548c39s4001-A,ok,,5019,399,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-A/resized_512x512.tif
tan20260316t110548c39s4001-B,ok,,15068,349,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-B/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-B/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-B/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-B/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-B/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-B/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-B/resized_512x512.tif
tan20260316t110548c39s4001-C,ok,,32149,400,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-C/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-C/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-C/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-C/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-C/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-C/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-C/resized_512x512.tif
tan20260316t110548c39s4001-D,ok,,2957,238,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-D/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-D/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-D/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-D/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-D/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-D/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-D/resized_512x512.tif
tan20260316t110548c39s4001-E,ok,,3360,303,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-E/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-E/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-E/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-E/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-E/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-E/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-E/resized_512x512.tif
tan20260316t110548c39s4001-H,ok,,332,213,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-H/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-H/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-H/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-H/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-H/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-H/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260316t110548c39s4001-H/resized_512x512.tif
tan20260317t102605c54s4001-C,ok,,2000,226,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t102605c54s4001-C/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t102605c54s4001-C/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t102605c54s4001-C/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t102605c54s4001-C/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t102605c54s4001-C/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t102605c54s4001-C/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t102605c54s4001-C/resized_512x512.tif
tan20260317t194442c36s4001-A,ok,,887,344,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t194442c36s4001-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t194442c36s4001-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t194442c36s4001-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t194442c36s4001-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t194442c36s4001-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t194442c36s4001-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t194442c36s4001-A/resized_512x512.tif
tan20260317t194442c36s4001-B,ok,,1292,360,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t194442c36s4001-B/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t194442c36s4001-B/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t194442c36s4001-B/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t194442c36s4001-B/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t194442c36s4001-B/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t194442c36s4001-B/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260317t194442c36s4001-B/resized_512x512.tif
tan20260318t051007c70s4001-A,ok,,12753,400,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260318t051007c70s4001-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260318t051007c70s4001-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260318t051007c70s4001-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260318t051007c70s4001-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260318t051007c70s4001-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260318t051007c70s4001-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260318t051007c70s4001-A/resized_512x512.tif
tan20260318t161136c12s4001-A,ok,,1795,360,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260318t161136c12s4001-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260318t161136c12s4001-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260318t161136c12s4001-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260318t161136c12s4001-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260318t161136c12s4001-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260318t161136c12s4001-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260318t161136c12s4001-A/resized_512x512.tif
tan20260319t195823c32s4001-A,ok,,586,186,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260319t195823c32s4001-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260319t195823c32s4001-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260319t195823c32s4001-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260319t195823c32s4001-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260319t195823c32s4001-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260319t195823c32s4001-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260319t195823c32s4001-A/resized_512x512.tif
tan20260320t034213c66s4001-A,ok,,14638,400,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-A/resized_512x512.tif
tan20260320t034213c66s4001-B,ok,,5621,370,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-B/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-B/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-B/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-B/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-B/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-B/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-B/resized_512x512.tif
tan20260320t034213c66s4001-C,ok,,4703,339,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-C/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-C/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-C/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-C/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-C/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-C/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-C/resized_512x512.tif
tan20260320t034213c66s4001-E,ok,,855,336,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-E/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-E/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-E/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-E/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-E/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-E/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t034213c66s4001-E/resized_512x512.tif
tan20260320t191606c48s4001-A,ok,,457,334,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t191606c48s4001-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t191606c48s4001-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t191606c48s4001-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t191606c48s4001-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t191606c48s4001-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t191606c48s4001-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t191606c48s4001-A/resized_512x512.tif
tan20260320t191712c74s4001-A,ok,,4680,313,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t191712c74s4001-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t191712c74s4001-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t191712c74s4001-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t191712c74s4001-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t191712c74s4001-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t191712c74s4001-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260320t191712c74s4001-A/resized_512x512.tif
tan20260321t061533c49s4001-A,ok,,1203,369,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t061533c49s4001-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t061533c49s4001-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t061533c49s4001-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t061533c49s4001-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t061533c49s4001-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t061533c49s4001-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t061533c49s4001-A/resized_512x512.tif
tan20260321t104833c45s4001-A,ok,,6798,283,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-A/resized_512x512.tif
tan20260321t104833c45s4001-B,ok,,2935,309,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-B/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-B/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-B/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-B/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-B/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-B/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-B/resized_512x512.tif
tan20260321t104833c45s4001-C,ok,,3637,256,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-C/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-C/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-C/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-C/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-C/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-C/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-C/resized_512x512.tif
tan20260321t104833c45s4001-D,ok,,13356,334,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-D/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-D/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-D/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-D/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-D/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-D/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-D/resized_512x512.tif
tan20260321t104833c45s4001-E,ok,,3165,392,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-E/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-E/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-E/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-E/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-E/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-E/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-E/resized_512x512.tif
tan20260321t104833c45s4001-F,ok,,584,308,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-F/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-F/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-F/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-F/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-F/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-F/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-F/resized_512x512.tif
tan20260321t104833c45s4001-G,ok,,769,255,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-G/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-G/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-G/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-G/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-G/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-G/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20260321t104833c45s4001-G/resized_512x512.tif
